c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
16.934689,0.4918989,0.20290484,1879.3442,1659.4299,1644.5813,1664.6083,1727.8958,1697.2117,1780.2986,1826.083,1879.5901,992.48694,636.91675,49.813683,0.7439946,0.9963887,0.084909715,-0.89179754,-0.45243472,1.0,5.0,5.0
17.860552,0.4904883,0.20004463,1975.3878,1748.8345,1742.1809,1763.3833,1821.0996,1777.0026,1874.1571,1925.6199,1976.9225,988.9342,653.68256,49.679234,0.7440464,0.9964133,0.08461988,-0.89493436,-0.4461978,1.0,6.0,4.0
18.840878,0.4887098,0.19752666,2062.2686,1828.5894,1824.0486,1842.9312,1909.6285,1868.2224,1962.0743,2017.2389,2067.8804,991.33264,665.45154,49.591385,0.7440982,0.9964379,0.08433003,-0.8980276,-0.43993917,1.0,7.0,3.0
19.614727,0.4895823,0.19577566,2158.0205,1914.4987,1904.8944,1933.7816,1986.0392,1960.591,2044.2686,2111.6401,2155.5566,987.8309,688.9007,49.48537,0.7441499,0.99646235,0.08404017,-0.90107703,-0.43365908,1.0,8.0,2.0
20.277107,0.48652387,0.19365215,2203.4329,1974.9788,1986.2332,2016.7876,2035.4009,2022.864,2107.1113,2169.1096,2231.2068,991.1564,724.8639,49.372524,0.7442017,0.9964868,0.08375031,-0.90408254,-0.42735785,1.0,9.0,1.0
21.0,0.50000006,0.189716,2273.0,2041.0,2095.0,2125.0,2132.0,2156.0,2173.0,2180.0,2180.0,1000.0,768.0,49.50835,0.74425346,0.9965111,0.08346044,-0.907044,-0.42103583,0.0,0.0,0.0
20.912022,0.49464262,0.19370538,2276.9126,2059.323,2051.42,2094.8818,2109.3271,2116.9404,2202.0918,2245.3984,2293.0657,991.4563,678.0461,49.296593,0.74430525,0.9965353,0.08317056,-0.9099613,-0.41469324,1.0,1.0,1.0
21.0,0.50000006,0.198048,2216.0,2050.0,2099.0,2141.0,2144.0,2170.0,2181.0,2213.0,2214.0,1000.0,512.0,49.836033,0.744357,0.9965595,0.08288068,-0.91283417,-0.40833047,0.0,0.0,0.0
20.936806,0.49357986,0.19769022,2281.3547,2053.2449,2037.4797,2085.0132,2093.711,2109.286,2200.7273,2241.9543,2298.4707,991.2295,618.996,49.304726,0.7444088,0.9965835,0.08259079,-0.9156626,-0.40194777,1.0,1.0,1.0
21.0,0.50000006,0.201992,2179.0,2027.0,2047.9999,2069.0,2075.0,2136.0,2152.0,2175.0,2176.0,1000.0,640.0,49.405952,0.7444605,0.99660754,0.082300894,-0.91844636,-0.3955455,0.0,0.0,0.0
21.03643,0.49130338,0.19656743,2295.3179,2039.1927,2039.5209,2077.0142,2093.9443,2118.5933,2213.3079,2273.4275,2311.1042,988.61285,705.5642,49.014122,0.7445123,0.99663144,0.082010984,-0.92118543,-0.38912395,1.0,1.0,2.0
21.07417,0.4931857,0.19212979,2272.8132,2041.2585,2040.88,2088.772,2113.5417,2080.5967,2179.351,2247.7666,2279.9019,987.54083,763.16736,48.73535,0.7445641,0.9966552,0.081721075,-0.9238795,-0.38268343,1.0,2.0,1.0
21.0,0.50000006,0.180417,2320.0,2003.0,2076.0,2092.0,2114.0,2138.0,2181.0,2315.0,2315.0,1000.0,896.0,48.443394,0.74461585,0.99667895,0.08143116,-0.92652863,-0.37622425,0.0,0.0,0.0
21.216114,0.49217278,0.19238855,2343.6548,2063.296,2075.0867,2096.637,2146.166,2150.783,2243.2148,2317.7322,2356.9067,987.05176,789.9614,48.72787,0.74466765,0.9967026,0.08114123,-0.9291326,-0.36974674,1.0,1.0,6.0
21.502563,0.49080342,0.19690064,2349.4126,2093.24,2092.7415,2117.817,2161.9258,2167.391,2262.6365,2319.3784,2356.2207,986.827,750.6043,48.96755,0.7447194,0.99672616,0.080851294,-0.9316912,-0.36325124,1.0,2.0,5.0
21.738756,0.49146724,0.20088583,2392.103,2120.9434,2128.2664,2152.5396,2201.719,2202.3955,2302.323,2367.3345,2401.574,985.8209,755.86224,49.16059,0.7447712,0.99674964,0.080561355,-0.93420446,-0.356738,1.0,3.0,4.0
21.960197,0.49095303,0.20508948,2406.5562,2137.3342,2144.086,2156.0713,2211.2422,2199.4814,2309.0637,2369.2593,2416.17,985.30334,775.19055,49.286087,0.7448229,0.99677306,0.080271415,-0.9366722,-0.3502074,1.0,4.0,3.0
21.975288,0.49124402,0.20994377,2414.1343,2137.8606,2143.863,2156.2925,2209.1172,2197.7593,2313.622,2388.004,2425.2695,984.19763,808.6186,49.45658,0.7448747,0.99679637,0.07998146,-0.93909425,-0.3436597,1.0,5.0,2.0
21.730894,0.48917043,0.21744527,2371.9668,2121.198,2147.72,2161.6152,2197.81,2163.9185,2283.8467,2354.0798,2401.4272,984.36053,884.6035,49.531303,0.7449265,0.99681956,0.0796915,-0.94147056,-0.33709526,1.0,6.0,1.0
21.0,0.50000006,0.2249,2274.0,1976.9999,2020.0,2061.0,2069.0,2124.0,2181.0,2267.0,2269.0,1000.0,1024.0,49.975296,0.74497825,0.99684274,0.07940153,-0.9438009,-0.3305144,0.0,0.0,0.0
21.886763,0.4892316,0.22724846,2415.9275,2131.5508,2151.486,2181.621,2209.1743,2230.2856,2330.1606,2375.001,2424.0217,988.9783,755.5613,49.660477,0.74503005,0.99686575,0.07911156,-0.94608533,-0.32391742,1.0,1.0,2.0
21.963531,0.49285102,0.2296362,2422.2288,2160.3118,2154.7358,2198.641,2223.4893,2267.2192,2358.908,2375.1353,2446.582,990.18616,562.1087,49.748745,0.7450818,0.99688876,0.07882158,-0.94832367,-0.31730467,1.0,2.0,1.0
21.0,0.50000006,0.232484,2421.0,2084.0,2148.0,2177.0,2200.0,2269.0,2341.0,2411.0,2420.0,1000.0,256.0,50.356224,0.7451336,0.99691164,0.07853159,-0.95051575,-0.31067643,0.0,0.0,0.0
22.878962,0.49413544,0.22450161,2569.4604,2243.7778,2257.1636,2282.1348,2318.1665,2369.5178,2469.9236,2496.888,2538.551,993.3607,414.63043,50.06267,0.7451853,0.9969344,0.0782416,-0.95266145,-0.30403307,1.0,1.0,9.0
23.95537,0.48742825,0.21585737,2625.402,2335.477,2339.9688,2358.0374,2414.8308,2430.6455,2534.9116,2574.117,2608.6658,991.17554,487.43878,50.019207,0.7452371,0.9969571,0.0779516,-0.9547608,-0.29737487,1.0,2.0,8.0
24.72595,0.4867537,0.20950039,2722.416,2419.0537,2435.103,2450.2603,2516.2205,2525.515,2627.1965,2674.9163,2706.111,991.02783,530.24396,50.010086,0.7452889,0.9969798,0.077661596,-0.9568136,-0.2907022,1.0,3.0,7.0
25.644981,0.48661524,0.20382497,2811.0461,2511.7402,2530.0793,2541.685,2609.9185,2613.3857,2713.913,2765.781,2798.3853,988.73914,566.39386,50.07096,0.74534065,0.9970023,0.07737158,-0.95881975,-0.28401536,1.0,4.0,6.0
26.512846,0.4867183,0.19878355,2914.1836,2591.0955,2621.3735,2640.009,2704.8328,2702.089,2807.827,2867.894,2898.294,987.0428,594.7063,50.138657,0.74539244,0.9970248,0.07708156,-0.96077913,-0.27731466,1.0,5.0,5.0
27.425596,0.4861946,0.19554089,3023.3728,2691.2236,2719.9854,2744.916,2807.3794,2801.3872,2907.3748,2979.876,3014.8418,985.42664,623.3602,50.235943,0.7454442,0.9970472,0.07679153,-0.9626917,-0.27060044,1.0,6.0,4.0
28.295387,0.48536515,0.19273698,3125.2166,2775.8716,2813.3018,2831.6958,2901.5474,2908.245,3011.29,3078.9333,3119.662,986.1584,643.53253,50.428905,0.745496,0.9970695,0.0765015,-0.9645574,-0.26387304,1.0,7.0,3.0
29.195494,0.4838639,0.19074841,3212.402,2856.755,2889.6023,2924.7036,2989.2307,3000.6846,3096.1702,3167.8977,3207.0986,982.47864,675.28705,50.672005,0.7455477,0.99709165,0.07621147,-0.96637607,-0.2571328,1.0,8.0,2.0
30.007685,0.48084795,0.18969297,3269.1301,2957.7893,2990.0603,3022.8384,3043.453,3063.3496,3160.86,3219.5864,3286.2585,983.69666,712.2278,51.117146,0.7455995,0.9971138,0.07592142,-0.96814764,-0.25038,1.0,9.0,1.0
31.0,0.50000006,0.185933,3274.0,3037.0,3130.0,3144.0,3153.0,3225.0,3238.0,3248.0,3261.0,1000.0,768.0,52.27315,0.74565125,0.9971358,0.075631365,-0.969872,-0.24361502,0.0,0.0,0.0
30.705103,0.48913264,0.18721594,3372.9587,3032.197,3063.2524,3099.159,3123.178,3168.2737,3282.2104,3334.4902,3378.0366,986.0764,680.66656,50.80042,0.74570304,0.9971578,0.07534131,-0.9715491,-0.23683815,1.0,1.0,3.0
30.974667,0.48802447,0.18682897,3409.214,3043.5864,3069.9917,3118.8674,3166.163,3212.102,3318.0571,3363.8984,3404.4365,984.159,630.88086,50.5144,0.74575484,0.9971797,0.07505124,-0.97317886,-0.23004974,1.0,2.0,2.0
30.92104,0.4887005,0.18679552,3387.3406,3059.2341,3079.6782,3126.508,3157.3428,3193.5815,3290.842,3345.9978,3398.8174,985.30286,643.67334,50.41055,0.7458066,0.99720144,0.074761175,-0.9747612,-0.22325012,1.0,3.0,1.0
31.0,0.50000006,0.192133,3376.0,3088.0,3121.0,3137.0,3162.0,3200.0,3239.0,3374.0,3374.0,1000.0,640.0,50.46272,0.7458584,0.9972232,0.07447109,-0.976296,-0.21643962,0.0,0.0,0.0
30.868675,0.48803425,0.18893343,3390.1785,3047.4128,3062.3164,3116.2769,3150.0718,3190.823,3285.8423,3359.949,3402.802,987.31934,697.8662,50.192562,0.7459101,0.9972448,0.07418101,-0.97778326,-0.20961857,1.0,1.0,2.0
30.942146,0.49053997,0.18450761,3361.6091,3050.8748,3049.7876,3111.6455,3153.4497,3159.3801,3248.4348,3322.985,3371.7654,984.91205,758.33203,50.01908,0.7459619,0.99726635,0.073890924,-0.97922283,-0.2027873,1.0,2.0,1.0
31.0,0.50000006,0.1725,3286.0,3021.0,3059.0,3119.0,3165.0,3183.0,3225.0,3253.0,3267.0,1000.0,896.0,49.96301,0.74601364,0.9972878,0.07360083,-0.98061466,-0.19594614,0.0,0.0,0.0
30.59601,0.49072367,0.18992436,3315.4321,2995.775,3031.033,3058.4548,3097.0146,3132.035,3219.922,3284.7996,3326.447,986.7931,713.15894,49.91169,0.74606544,0.99730915,0.073310725,-0.9819587,-0.18909544,1.0,1.0,3.0
30.210342,0.4908057,0.19743583,3286.767,2969.0378,2990.8887,3030.1794,3062.067,3110.3855,3198.1284,3255.704,3292.7144,983.8843,618.8406,49.81731,0.74611723,0.9973304,0.073020615,-0.9832549,-0.18223552,1.0,2.0,2.0
30.012012,0.49226618,0.20437157,3261.6926,2950.938,2980.6296,3016.5745,3051.7588,3094.6912,3187.0354,3221.3184,3271.7498,989.8849,551.49725,49.63172,0.746169,0.99735165,0.072730504,-0.9845032,-0.17536673,1.0,3.0,1.0
31.0,0.50000006,0.22158,3336.0,2996.0,3032.0,3052.0,3069.0,3184.0,3204.0,3304.0,3305.0,1000.0,384.0,49.311745,0.74622077,0.99737275,0.07244038,-0.98570347,-0.16848938,0.0,0.0,0.0
29.565706,0.4959736,0.21669811,3200.57,2931.9639,2923.8271,2957.1772,2996.7659,2995.2249,3091.7024,3148.9546,3193.2314,991.08044,683.8762,50.284935,0.7462725,0.9973938,0.07215025,-0.98685575,-0.16160382,1.0,1.0,1.0
31.0,0.50000006,0.218887,3333.0,2970.0,3057.0,3072.0,3092.0,3162.0,3194.0,3196.0,3200.0,1000.0,1024.0,50.991104,0.7463243,0.9974147,0.07186012,-0.98795986,-0.15471038,0.0,0.0,0.0
28.648348,0.49523473,0.21134785,3169.0642,2808.6406,2826.1133,2855.7007,2923.661,2921.2812,3029.9934,3080.522,3122.316,998.73615,887.70276,50.75636,0.74637604,0.99743557,0.07156998,-0.9890159,-0.14780942,1.0,1.0,13.0
29.261404,0.48904663,0.20220017,3206.285,2860.2024,2888.6719,2929.3772,2993.033,3003.746,3114.727,3135.1,3183.0261,994.2247,798.89246,50.592976,0.74642783,0.9974564,0.07127983,-0.9900237,-0.14090124,1.0,2.0,12.0
30.291885,0.48810863,0.19432122,3345.6057,2972.4631,3001.834,3036.6472,3106.635,3122.5786,3232.7097,3271.6963,3311.6992,995.3331,732.92285,50.6431,0.74647963,0.99747705,0.07098968,-0.9909832,-0.13398619,1.0,3.0,11.0
31.509457,0.48504615,0.18665907,3489.7952,3082.0706,3132.298,3164.5813,3235.1323,3258.5024,3376.0918,3407.918,3457.78,994.52466,696.0918,50.688328,0.74653137,0.9974977,0.07069953,-0.9918944,-0.12706462,1.0,4.0,10.0
32.643818,0.48326862,0.179152,3630.1687,3199.265,3254.5725,3291.4343,3361.725,3386.064,3507.732,3551.4377,3594.0825,993.4186,658.4187,50.75478,0.74658316,0.9975182,0.070409365,-0.9927573,-0.12013684,1.0,5.0,9.0
33.91431,0.48130006,0.17186634,3789.4546,3315.5664,3384.7568,3433.497,3503.2612,3536.3508,3659.4111,3706.5889,3756.857,993.1935,636.4643,50.8405,0.7466349,0.9975386,0.070119195,-0.9935719,-0.11320321,1.0,6.0,8.0
35.265003,0.4812243,0.16420467,3943.8525,3450.7769,3528.2222,3568.7332,3646.7673,3687.0322,3810.7393,3866.1594,3922.2798,995.9385,621.2732,50.934357,0.7466867,0.99755895,0.06982902,-0.9943379,-0.10626407,1.0,7.0,7.0
36.51441,0.4793266,0.15710175,4085.562,3567.6638,3644.6035,3697.275,3770.7444,3829.2148,3946.0237,4005.1946,4069.3076,993.875,617.8914,51.041237,0.74673843,0.9975792,0.06953884,-0.99505556,-0.09931975,1.0,8.0,6.0
37.826942,0.4772746,0.14966878,4237.4697,3695.507,3780.6775,3839.731,3910.789,3971.0422,4093.2124,4157.091,4216.5107,994.8141,613.1302,51.13537,0.74679023,0.9975994,0.069248654,-0.9957247,-0.092370585,1.0,9.0,5.0
38.96969,0.48007852,0.14272258,4371.503,3806.225,3906.3232,3965.7668,4033.0317,4096.3975,4222.3574,4298.29,4366.748,993.6814,614.5278,51.23614,0.74684197,0.9976195,0.06895846,-0.9963453,-0.08541692,1.0,10.0,4.0
39.96581,0.4753992,0.13561283,4510.9478,3905.3054,4016.9397,4058.955,4152.1953,4223.4307,4348.1665,4430.8306,4502.7783,992.9732,615.91235,51.353157,0.74689376,0.99763954,0.06866826,-0.9969173,-0.0784591,1.0,11.0,3.0
40.776142,0.4781577,0.12899148,4599.4556,3969.6455,4083.3623,4143.313,4244.028,4311.5957,4433.6514,4527.875,4593.5645,989.0142,632.6919,51.51643,0.74694556,0.9976595,0.06837805,-0.99744076,-0.07149745,1.0,12.0,2.0
41.274208,0.47543478,0.122126944,4669.225,4018.3425,4172.7617,4226.0557,4288.3633,4372.1763,4518.794,4584.431,4659.8447,991.89856,661.5044,51.719593,0.7469973,0.99767935,0.068087846,-0.9979156,-0.06453231,1.0,13.0,1.0
41.0,0.50000006,0.112398,5104.0,4024.0,4145.0,4164.0,4185.0,4367.0,4782.0,5101.0,5102.0,1000.0,768.0,52.002815,0.7470491,0.9976991,0.06779763,-0.9983418,-0.057564028,0.0,0.0,0.0
41.6224,0.48828316,0.11323813,4798.8086,4096.4663,4203.129,4286.268,4342.827,4459.632,4616.739,4750.516,4816.7554,990.10657,633.9333,51.44194,0.74710083,0.99771875,0.06750741,-0.99871933,-0.05059294,1.0,1.0,3.0
42.07502,0.49132764,0.11192353,4798.9287,4127.7627,4235.182,4331.94,4414.5615,4519.574,4649.64,4748.5977,4806.854,985.8766,589.11194,51.47741,0.7471526,0.99773836,0.06721718,-0.99904823,-0.043619387,1.0,2.0,2.0
41.838108,0.49356318,0.11049267,4768.8325,4089.4285,4220.8765,4317.0254,4385.5186,4501.311,4620.191,4725.012,4776.779,988.0082,609.9191,51.414547,0.74720436,0.99775785,0.06692695,-0.9993284,-0.03664371,1.0,3.0,1.0
41.0,0.50000006,0.112019,5047.0,3965.0,4126.0,4155.0,4305.0,4627.0,4808.0,5007.0,5028.0,1000.0,640.0,51.707905,0.74725616,0.9977773,0.066636704,-0.9995599,-0.029666245,0.0,0.0,0.0
41.27337,0.4926424,0.10953528,4765.217,4066.3796,4173.119,4266.2993,4327.0586,4431.042,4550.551,4724.459,4775.3755,985.52576,665.89734,51.18863,0.74730796,0.99779665,0.06634646,-0.9997426,-0.022687335,1.0,1.0,2.0
41.355045,0.4981314,0.10951057,4706.394,4089.378,4182.534,4276.888,4352.923,4417.977,4526.6357,4655.064,4707.0107,984.1178,729.9463,50.888546,0.7473597,0.9978159,0.066056214,-0.9998766,-0.015707318,1.0,2.0,1.0
41.0,0.50000006,0.11028,4418.0,4075.0,4148.0,4194.0,4211.0,4310.0,4372.0,4416.0,4417.0,1000.0,896.0,50.53645,0.7474115,0.9978351,0.065765955,-0.9999619,-0.008726535,0.0,0.0,0.0
41.05997,0.48880237,0.110454515,4605.561,4033.4326,4119.343,4204.524,4250.271,4326.8486,4418.9775,4575.3345,4625.985,983.28076,719.06946,50.976048,0.7474632,0.9978542,0.065475695,-0.99999845,-0.0017453282,1.0,1.0,3.0
41.07625,0.49173307,0.1116401,4638.359,4036.2236,4121.2686,4218.2437,4265.9556,4365.5156,4472.81,4608.535,4663.806,979.39795,628.28143,51.09427,0.747515,0.9978732,0.06518543,-0.9999863,0.0052359635,1.0,2.0,2.0
40.900616,0.4949121,0.11159057,4643.3086,4040.084,4142.505,4226.152,4284.671,4394.5664,4483.4644,4603.843,4662.3154,984.6625,552.9339,50.988747,0.74756676,0.9978921,0.06489515,-0.9999254,0.012217001,1.0,3.0,1.0
41.0,0.50000006,0.116776,4912.0,4013.0,4065.0,4102.0,4187.0,4251.0,4363.0,4899.0,4911.0,1000.0,384.0,50.663425,0.74761856,0.9979109,0.06460488,-0.9998157,0.019197442,0.0,0.0,0.0
40.82365,0.49950403,0.11639062,4669.7666,4006.1423,4110.4043,4195.16,4258.9473,4318.4395,4446.407,4620.1494,4669.157,984.3345,690.5918,51.258663,0.74767035,0.9979297,0.0643146,-0.99965733,0.026176948,1.0,1.0,1.0
41.0,0.50000006,0.118632,5086.0,4005.0,4068.0,4113.0,4194.0,4286.0,4321.0,5085.0,5085.0,1000.0,1024.0,51.740673,0.7477221,0.99794835,0.06402431,-0.9994502,0.033155177,0.0,0.0,0.0
39.76631,0.49465573,0.11732474,4513.0063,3896.647,4007.5493,4090.357,4135.2993,4227.556,4324.055,4483.242,4525.6797,985.5272,800.7648,51.556374,0.7477739,0.99796695,0.06373401,-0.9991944,0.040131792,1.0,1.0,3.0
39.430832,0.48764116,0.11844243,4445.5215,3880.337,3983.7815,4061.3054,4119.3354,4215.914,4303.962,4406.5005,4458.4653,983.8307,654.9923,51.622128,0.7478256,0.9979854,0.06344371,-0.99888986,0.047106452,1.0,2.0,2.0
39.45338,0.49384207,0.118842565,4418.8745,3879.8223,3976.057,4043.9248,4079.9663,4195.003,4276.4473,4369.3203,4433.8916,986.2442,524.0547,51.81156,0.7478774,0.99800384,0.06315341,-0.99853665,0.054078814,1.0,3.0,1.0
41.0,0.50000006,0.118181,4740.0,4013.0,4107.0,4222.0,4270.0,4354.0,4522.0,4708.0,4711.0,1000.0,256.0,52.240383,0.74792916,0.99802214,0.0628631,-0.9981348,0.061048537,0.0,0.0,0.0
32.50221,0.48872948,0.12258109,3748.46,3211.5635,3296.8062,3352.0813,3377.1548,3444.3801,3562.3083,3676.7864,3734.846,1000.0,443.23053,51.773865,0.74798095,0.9980404,0.062572785,-0.9976843,0.06801529,1.0,1.0,13.0
32.970875,0.48122537,0.12231843,3740.6348,3235.8687,3296.3193,3371.6213,3420.3892,3474.0537,3587.854,3659.0405,3720.2727,1000.0,538.0669,51.57733,0.74803275,0.99805856,0.06228246,-0.9971851,0.074978724,1.0,2.0,12.0
34.38662,0.47970796,0.12306715,3885.4597,3372.5994,3442.84,3513.792,3570.5288,3621.148,3730.4778,3808.893,3864.4336,1000.0,593.0909,51.598877,0.7480845,0.9980766,0.061992135,-0.9966374,0.081938505,1.0,3.0,11.0
36.0334,0.4804731,0.1239331,4053.7324,3539.6106,3619.8523,3692.309,3744.156,3798.4844,3908.7407,3970.0208,4034.8208,999.5044,636.89636,51.665844,0.7481363,0.9980946,0.061701804,-0.99604106,0.0888943,1.0,4.0,10.0
37.874065,0.47647822,0.12378,4248.408,3716.5015,3797.7842,3876.2034,3926.1401,3983.085,4100.569,4160.882,4222.939,996.84467,660.0027,51.74112,0.748188,0.99811256,0.061411466,-0.9953962,0.09584575,1.0,5.0,9.0
39.725937,0.4782359,0.123547554,4447.251,3896.5352,4000.1091,4071.4678,4132.8867,4190.519,4299.8164,4357.24,4425.9897,995.7125,669.59656,51.86586,0.7482398,0.9981304,0.061121125,-0.9947028,0.10279254,1.0,6.0,8.0
41.563877,0.47836626,0.12305621,4645.245,4081.6702,4194.739,4256.5254,4328.821,4401.865,4502.684,4562.488,4629.66,998.5303,661.5394,51.9555,0.74829155,0.9981481,0.06083078,-0.993961,0.10973431,1.0,7.0,7.0
43.387512,0.47717202,0.12186243,4831.9126,4252.839,4384.0386,4444.5176,4511.432,4594.717,4692.2246,4744.2812,4813.897,994.10535,648.1173,52.06572,0.74834335,0.9981657,0.060540427,-0.9931707,0.116670735,1.0,8.0,6.0
45.202675,0.47537076,0.1198298,5023.7256,4423.3877,4567.0796,4619.359,4696.356,4793.14,4889.7974,4939.469,5015.3843,996.1074,628.80756,52.20579,0.7483951,0.9981833,0.06025007,-0.9923319,0.123601474,1.0,9.0,5.0
46.684837,0.47939152,0.11742967,5185.2905,4574.67,4720.499,4777.269,4849.9604,4949.259,5055.741,5103.6816,5186.764,997.28687,613.2405,52.366684,0.7484469,0.9982008,0.059959706,-0.9914449,0.13052619,1.0,10.0,4.0
48.05641,0.47471952,0.11501013,5349.4077,4705.1084,4852.4155,4902.1396,4991.234,5090.9473,5203.482,5248.0146,5329.392,997.2878,592.88727,52.573013,0.7484987,0.9982182,0.05966934,-0.99050945,0.13744454,1.0,11.0,3.0
49.228683,0.47491944,0.11334429,5467.419,4806.408,4946.2227,5010.6787,5112.893,5216.134,5330.6455,5374.897,5445.1445,994.4021,587.77985,52.86863,0.7485504,0.9982355,0.059378967,-0.9895258,0.1443562,1.0,12.0,2.0
50.100403,0.4677143,0.11299902,5564.243,4936.2354,5083.2754,5120.496,5175.08,5286.1855,5426.3623,5447.9824,5530.169,993.53613,585.2784,53.32902,0.7486022,0.99825275,0.05908859,-0.98849386,0.15126082,1.0,13.0,1.0
51.0,0.50000006,0.117995,5678.0,5023.0,5105.0,5152.0,5288.0,5383.0,5604.0,5661.0,5677.0,1000.0,640.0,54.235134,0.74865395,0.9982699,0.05879821,-0.9874138,0.15815806,0.0,0.0,0.0
50.5737,0.48602933,0.113358825,5667.0825,5019.4263,5123.5293,5234.3726,5252.754,5416.5303,5549.132,5581.837,5653.158,993.1604,607.28455,52.683212,0.74870574,0.99828696,0.05850782,-0.9862856,0.1650476,1.0,1.0,2.0
51.0,0.4949202,0.11340572,5720.236,5057.005,5176.3984,5273.3135,5342.448,5467.0996,5592.7646,5625.878,5686.1025,988.74585,641.27234,52.10091,0.7487575,0.99830395,0.05821743,-0.9851093,0.1719291,1.0,2.0,1.0
51.0,0.50000006,0.116696,5801.0,5014.0,5165.0,5217.0,5281.0,5576.0,5772.0,5798.0,5799.0,1000.0,896.0,51.539967,0.7488093,0.9983208,0.05792703,-0.98388505,0.17880222,0.0,0.0,0.0
50.88349,0.48571914,0.11222345,5653.515,5042.778,5146.908,5226.671,5276.4683,5421.9043,5531.617,5611.364,5663.6763,992.22144,667.9811,52.051746,0.7488611,0.9983376,0.05763663,-0.9826128,0.18566662,1.0,1.0,3.0
50.945538,0.4863189,0.112903535,5648.5215,4998.5977,5117.0327,5206.967,5260.3896,5409.923,5529.354,5572.0967,5646.967,987.0242,559.4248,52.223137,0.7489128,0.9983544,0.05734622,-0.98129267,0.19252196,1.0,2.0,2.0
50.604767,0.49176943,0.113324866,5618.1797,4984.087,5110.9507,5192.7,5259.203,5420.251,5509.46,5557.5137,5613.594,994.50366,494.4668,52.12733,0.7489646,0.998371,0.05705581,-0.9799247,0.19936794,1.0,3.0,1.0
51.0,0.50000006,0.120977,5697.0,4978.0,5117.0,5168.0,5222.0,5448.0,5684.0,5692.0,5694.0,1000.0,384.0,51.86765,0.74901634,0.9983875,0.056765392,-0.978509,0.20620419,0.0,0.0,0.0
50.050064,0.4938506,0.11814331,5602.208,4935.927,5077.3066,5169.7705,5202.879,5378.3564,5492.2344,5536.3184,5593.415,992.89136,584.683,52.614067,0.74906814,0.998404,0.056474973,-0.9770456,0.21303038,1.0,1.0,2.0
50.48802,0.4937932,0.11983822,5647.047,5022.126,5142.7314,5247.4663,5299.092,5432.5986,5536.5264,5581.673,5623.457,993.8888,718.87744,52.93637,0.7491199,0.9984204,0.056184545,-0.97553456,0.2198462,1.0,2.0,1.0
51.0,0.50000006,0.124607,6082.0,5207.0,5411.0,5434.0,5736.0,6031.0,6055.0,6066.0,6066.0,1000.0,1024.0,53.481472,0.7491717,0.9984367,0.055894114,-0.97397596,0.22665131,0.0,0.0,0.0
37.522358,0.48941123,0.12809226,4289.9775,3751.4583,3866.923,3901.8635,3978.2024,4023.8982,4124.0244,4216.992,4239.4443,1000.0,939.3337,52.432453,0.7492235,0.9984529,0.05560368,-0.9723699,0.23344536,1.0,1.0,15.0
35.098026,0.4835825,0.12565911,3928.2393,3455.6921,3568.2783,3632.266,3688.5935,3735.002,3831.104,3866.0962,3946.878,1000.0,875.9718,52.072292,0.7492752,0.99846905,0.055313237,-0.9707165,0.24022804,1.0,2.0,14.0
34.354443,0.48381758,0.12379537,3860.0425,3378.7344,3458.5881,3532.5051,3605.5195,3622.1855,3736.4045,3785.7534,3853.314,999.6998,821.5205,51.92763,0.749327,0.9984851,0.05502279,-0.9690157,0.24699901,1.0,3.0,13.0
33.989723,0.4795164,0.123310134,3778.1995,3298.2358,3395.0046,3456.1196,3523.6694,3548.1562,3659.877,3690.89,3770.712,985.16614,783.74176,51.742275,0.74937874,0.99850106,0.05473234,-0.96726775,0.25375795,1.0,4.0,12.0
33.330517,0.47679412,0.12300623,3688.3748,3237.0999,3317.2495,3362.977,3424.7795,3455.6272,3581.2666,3593.3975,3673.6267,972.8955,744.46545,51.57102,0.74943054,0.9985169,0.054441888,-0.96547264,0.2605045,1.0,5.0,11.0
32.07283,0.4704196,0.12161566,3574.315,3124.474,3198.4702,3241.6863,3312.3508,3345.9207,3451.5273,3465.842,3542.8284,955.7423,727.70856,51.390667,0.7494823,0.9985327,0.054151427,-0.96363044,0.26723838,1.0,6.0,10.0
31.001911,0.4703434,0.11994084,3449.962,3003.874,3075.043,3123.3403,3197.6604,3225.4568,3331.3945,3342.5793,3426.7686,940.48413,715.0718,51.215534,0.7495341,0.99854845,0.053860966,-0.9617413,0.27395922,1.0,7.0,9.0
30.186396,0.46308953,0.117490366,3340.4211,2912.3013,2973.9148,3022.8381,3106.7817,3126.3372,3212.7073,3228.8252,3308.2175,917.7036,719.1532,50.982124,0.7495858,0.99856406,0.053570498,-0.9598053,0.2806667,1.0,8.0,8.0
29.026232,0.45362186,0.11486811,3232.8477,2826.4976,2881.9956,2929.8835,3002.7773,3026.3855,3111.11,3122.7244,3204.7068,883.0051,708.564,50.65678,0.7496376,0.9985796,0.053280022,-0.9578225,0.28736052,1.0,9.0,7.0
28.049494,0.44640708,0.11248438,3113.3804,2718.9004,2746.0933,2810.6965,2895.8237,2897.4995,2982.8486,2994.877,3084.6138,846.0481,696.3548,50.17429,0.7496894,0.99859506,0.052989546,-0.955793,0.29404032,1.0,10.0,6.0
