index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
2049,./unit1/camera_data/image_BS1_10054_01_03_59.jpg,./unit1/mmWave_data/mmWave_power_2293.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2293.txt,,58,23,['01-03-59-888'],0,21,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
2050,./unit1/camera_data/image_BS1_10055_01_04_00.jpg,./unit1/mmWave_data/mmWave_power_2294.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2294.txt,,61,23,['01-04-00-0'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
2051,./unit1/camera_data/image_BS1_10056_01_04_00.jpg,./unit1/mmWave_data/mmWave_power_2295.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2295.txt,,61,23,['01-04-00-333'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
2052,./unit1/camera_data/image_BS1_10057_01_04_00.jpg,./unit1/mmWave_data/mmWave_power_2296.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2296.txt,,62,23,['01-04-00-666'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
2053,./unit1/camera_data/image_BS1_10488_01_05_06.jpg,./unit1/mmWave_data/mmWave_power_2297.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2297.txt,,59,24,['01-05-06-0'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.4,0.8
2054,./unit1/camera_data/image_BS1_10489_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2298.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2298.txt,,58,24,['01-05-07-0'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.4,0.7
2055,./unit1/camera_data/image_BS1_10490_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2299.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2299.txt,,58,24,['01-05-07-125'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
2056,./unit1/camera_data/image_BS1_10491_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2300.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2300.txt,,58,24,['01-05-07-250'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
2057,./unit1/camera_data/image_BS1_10492_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2301.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2301.txt,,57,24,['01-05-07-375'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.4,0.7
2058,./unit1/camera_data/image_BS1_10493_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2302.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2302.txt,,55,24,['01-05-07-500'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
2059,./unit1/camera_data/image_BS1_10494_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2303.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2303.txt,,55,24,['01-05-07-625'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
2060,./unit1/camera_data/image_BS1_10495_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2304.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2304.txt,,55,24,['01-05-07-750'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
2061,./unit1/camera_data/image_BS1_10496_01_05_07.jpg,./unit1/mmWave_data/mmWave_power_2305.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2305.txt,,54,24,['01-05-07-875'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
2062,./unit1/camera_data/image_BS1_10497_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2306.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2306.txt,,52,24,['01-05-08-0'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.4,0.7
2063,./unit1/camera_data/image_BS1_10498_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2307.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2307.txt,,51,24,['01-05-08-111'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
2064,./unit1/camera_data/image_BS1_10499_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2308.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2308.txt,,50,24,['01-05-08-222'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
2065,./unit1/camera_data/image_BS1_10500_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2309.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2309.txt,,49,24,['01-05-08-333'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
2066,./unit1/camera_data/image_BS1_10501_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2310.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2310.txt,,47,24,['01-05-08-444'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
2067,./unit1/camera_data/image_BS1_10502_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2311.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2311.txt,,47,24,['01-05-08-555'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.4,0.8
2068,./unit1/camera_data/image_BS1_10503_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2312.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2312.txt,,47,24,['01-05-08-666'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.7,0.8
2069,./unit1/camera_data/image_BS1_10504_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2313.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2313.txt,,46,24,['01-05-08-777'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.7,0.8
2070,./unit1/camera_data/image_BS1_10505_01_05_08.jpg,./unit1/mmWave_data/mmWave_power_2314.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2314.txt,,44,24,['01-05-08-888'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.7,0.8
2071,./unit1/camera_data/image_BS1_10506_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2315.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2315.txt,,42,24,['01-05-09-0'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2072,./unit1/camera_data/image_BS1_10507_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2316.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2316.txt,,42,24,['01-05-09-125'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2073,./unit1/camera_data/image_BS1_10508_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2317.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2317.txt,,39,24,['01-05-09-250'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2074,./unit1/camera_data/image_BS1_10509_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2318.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2318.txt,,39,24,['01-05-09-375'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2075,./unit1/camera_data/image_BS1_10510_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2319.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2319.txt,,38,24,['01-05-09-500'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2076,./unit1/camera_data/image_BS1_10511_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2320.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2320.txt,,38,24,['01-05-09-625'],1,6,G2 G6 G12 G17 G19 G24,3D,Yes,1.5,0.8
2077,./unit1/camera_data/image_BS1_10512_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2321.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2321.txt,,36,24,['01-05-09-750'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2078,./unit1/camera_data/image_BS1_10513_01_05_09.jpg,./unit1/mmWave_data/mmWave_power_2322.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2322.txt,,34,24,['01-05-09-875'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2079,./unit1/camera_data/image_BS1_10514_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2323.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2323.txt,,31,24,['01-05-10-0'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2080,./unit1/camera_data/image_BS1_10515_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2324.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2324.txt,,32,24,['01-05-10-111'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.7,0.8
2081,./unit1/camera_data/image_BS1_10516_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2325.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2325.txt,,28,24,['01-05-10-222'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
2082,./unit1/camera_data/image_BS1_10517_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2326.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2326.txt,,29,24,['01-05-10-333'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2083,./unit1/camera_data/image_BS1_10518_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2327.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2327.txt,,27,24,['01-05-10-444'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
2084,./unit1/camera_data/image_BS1_10519_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2328.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2328.txt,,26,24,['01-05-10-555'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
2085,./unit1/camera_data/image_BS1_10520_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2329.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2329.txt,,25,24,['01-05-10-666'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2086,./unit1/camera_data/image_BS1_10521_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2330.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2330.txt,,22,24,['01-05-10-777'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2087,./unit1/camera_data/image_BS1_10522_01_05_10.jpg,./unit1/mmWave_data/mmWave_power_2331.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2331.txt,,21,24,['01-05-10-888'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2088,./unit1/camera_data/image_BS1_10523_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2332.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2332.txt,,20,24,['01-05-11-0'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2089,./unit1/camera_data/image_BS1_10524_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2333.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2333.txt,,20,24,['01-05-11-111'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2090,./unit1/camera_data/image_BS1_10525_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2334.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2334.txt,,17,24,['01-05-11-222'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2091,./unit1/camera_data/image_BS1_10526_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2335.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2335.txt,,16,24,['01-05-11-333'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
2092,./unit1/camera_data/image_BS1_10527_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2336.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2336.txt,,15,24,['01-05-11-444'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
2093,./unit1/camera_data/image_BS1_10528_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2337.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2337.txt,,14,24,['01-05-11-555'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2094,./unit1/camera_data/image_BS1_10529_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2338.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2338.txt,,13,24,['01-05-11-666'],1,6,G2 G6 G12 G17 G19 G24,3D,Yes,1.5,0.8
2095,./unit1/camera_data/image_BS1_10530_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2339.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2339.txt,,12,24,['01-05-11-777'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
2096,./unit1/camera_data/image_BS1_10531_01_05_11.jpg,./unit1/mmWave_data/mmWave_power_2340.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2340.txt,,14,24,['01-05-11-888'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2097,./unit1/camera_data/image_BS1_10532_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2341.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2341.txt,,52,24,['01-05-12-0'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2098,./unit1/camera_data/image_BS1_10533_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2342.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2342.txt,,51,24,['01-05-12-111'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.7,0.8
2099,./unit1/camera_data/image_BS1_10534_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2343.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2343.txt,,8,24,['01-05-12-222'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2100,./unit1/camera_data/image_BS1_10535_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2344.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2344.txt,,10,24,['01-05-12-333'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2101,./unit1/camera_data/image_BS1_10536_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2345.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2345.txt,,6,24,['01-05-12-444'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
2102,./unit1/camera_data/image_BS1_10537_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2346.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2346.txt,,5,24,['01-05-12-555'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
2103,./unit1/camera_data/image_BS1_10538_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2347.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2347.txt,,6,24,['01-05-12-666'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2104,./unit1/camera_data/image_BS1_10539_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2348.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2348.txt,,4,24,['01-05-12-777'],1,6,G2 G6 G12 G17 G19 G24,3D,Yes,1.5,0.8
2105,./unit1/camera_data/image_BS1_10540_01_05_12.jpg,./unit1/mmWave_data/mmWave_power_2349.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2349.txt,,6,24,['01-05-12-888'],1,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
2106,./unit1/camera_data/image_BS1_10541_01_05_13.jpg,./unit1/mmWave_data/mmWave_power_2350.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2350.txt,,2,24,['01-05-13-0'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2107,./unit1/camera_data/image_BS1_10542_01_05_13.jpg,./unit1/mmWave_data/mmWave_power_2351.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2351.txt,,3,24,['01-05-13-250'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2108,./unit1/camera_data/image_BS1_10543_01_05_13.jpg,./unit1/mmWave_data/mmWave_power_2352.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2352.txt,,43,24,['01-05-13-500'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2109,./unit1/camera_data/image_BS1_10544_01_05_13.jpg,./unit1/mmWave_data/mmWave_power_2353.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2353.txt,,3,24,['01-05-13-750'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2110,./unit1/camera_data/image_BS1_10695_01_05_36.jpg,./unit1/mmWave_data/mmWave_power_2354.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2354.txt,,2,25,['01-05-36-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
2111,./unit1/camera_data/image_BS1_10696_01_05_36.jpg,./unit1/mmWave_data/mmWave_power_2355.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2355.txt,,3,25,['01-05-36-200'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
2112,./unit1/camera_data/image_BS1_10697_01_05_36.jpg,./unit1/mmWave_data/mmWave_power_2356.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2356.txt,,3,25,['01-05-36-400'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
2113,./unit1/camera_data/image_BS1_10698_01_05_36.jpg,./unit1/mmWave_data/mmWave_power_2357.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2357.txt,,6,25,['01-05-36-600'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
2114,./unit1/camera_data/image_BS1_10699_01_05_36.jpg,./unit1/mmWave_data/mmWave_power_2358.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2358.txt,,5,25,['01-05-36-800'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2115,./unit1/camera_data/image_BS1_10700_01_05_37.jpg,./unit1/mmWave_data/mmWave_power_2359.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2359.txt,,6,25,['01-05-37-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
2116,./unit1/camera_data/image_BS1_10701_01_05_37.jpg,./unit1/mmWave_data/mmWave_power_2360.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2360.txt,,7,25,['01-05-37-333'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
2117,./unit1/camera_data/image_BS1_10702_01_05_37.jpg,./unit1/mmWave_data/mmWave_power_2361.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2361.txt,,8,25,['01-05-37-666'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
2118,./unit1/camera_data/image_BS1_10703_01_05_41.jpg,./unit1/mmWave_data/mmWave_power_2362.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2362.txt,,27,25,['01-05-41-0'],0,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.8,0.8
2119,./unit1/camera_data/image_BS1_10704_01_05_41.jpg,./unit1/mmWave_data/mmWave_power_2363.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2363.txt,,30,25,['01-05-41-250'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
2120,./unit1/camera_data/image_BS1_10705_01_05_41.jpg,./unit1/mmWave_data/mmWave_power_2364.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2364.txt,,30,25,['01-05-41-500'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
2121,./unit1/camera_data/image_BS1_10706_01_05_41.jpg,./unit1/mmWave_data/mmWave_power_2365.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2365.txt,,31,25,['01-05-41-750'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
2122,./unit1/camera_data/image_BS1_10707_01_05_42.jpg,./unit1/mmWave_data/mmWave_power_2366.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2366.txt,,33,25,['01-05-42-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
2123,./unit1/camera_data/image_BS1_10708_01_05_42.jpg,./unit1/mmWave_data/mmWave_power_2367.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2367.txt,,33,25,['01-05-42-111'],0,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
2124,./unit1/camera_data/image_BS1_10709_01_05_42.jpg,./unit1/mmWave_data/mmWave_power_2368.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2368.txt,,34,25,['01-05-42-222'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
2125,./unit1/camera_data/image_BS1_10710_01_05_42.jpg,./unit1/mmWave_data/mmWave_power_2369.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2369.txt,,36,25,['01-05-42-333'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
2126,./unit1/camera_data/image_BS1_10711_01_05_42.jpg,./unit1/mmWave_data/mmWave_power_2370.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2370.txt,,37,25,['01-05-42-444'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
