cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1.0,0.00636115,58671.375,58928.37,59337.305,59643.234,57664.344,250.0,1792.0,870.101,0.60749024,-0.19986674,0.9798231,0.0,0.0,0.0
0.9243076,0.005374777,62764.277,63524.168,63509.875,63999.363,60593.727,244.34247,2292.2305,788.53723,0.60756683,-0.19494767,0.9808136,1.0,1.0,1.0
1.0,0.00631075,57276.547,57695.055,58694.78,59576.28,55975.523,250.0,1792.0,992.3625,0.6076434,-0.19002369,0.9817795,0.0,0.0,0.0
3.0,0.01951902,80.86133,99.33008,124.64844,146.84375,1.8515625,250.0,4096.0,468.24652,0.60772,-0.18509492,0.9827207,0.0,0.0,0.0
1.0,0.0063414695,69402.26,69711.96,70099.8,70298.01,68383.68,300.0,1792.0,1024.5325,0.6077966,-0.18016149,0.98363703,0.0,0.0,0.0
3.0,0.019333888,113.3418,137.6289,182.99414,215.67383,16.039062,250.0,4096.0,489.0501,0.60787314,-0.17522353,0.98452866,0.0,0.0,0.0
1.0,0.00621887,70157.15,70390.07,70717.96,70828.7,68438.65,300.0,1792.0,1050.7386,0.60794973,-0.17028116,0.9853955,0.0,0.0,0.0
3.0,0.019208658,164.94531,190.75586,234.36328,262.5996,33.43164,300.0,4096.0,542.35547,0.6080263,-0.1653345,0.9862375,0.0,0.0,0.0
2.917418,0.017990153,908.9922,1318.7227,1529.1387,2044.2305,29.55664,242.87222,3482.9966,504.39594,0.6081029,-0.16038367,0.98705477,1.0,1.0,1.0
3.0,0.019208658,162.57031,186.86523,227.56055,255.17773,18.601562,300.0,4096.0,534.6468,0.6081795,-0.15542881,0.9878471,0.0,0.0,0.0
1.8473978,0.010713242,28291.463,28253.428,30125.701,29978.068,24783.514,258.0195,2476.9258,746.418,0.6082561,-0.15047003,0.98861456,1.0,1.0,1.0
1.0,0.00624314,76246.91,76523.12,76893.8,77079.15,75057.41,350.0,1792.0,1152.6636,0.6083327,-0.14550747,0.9893572,0.0,0.0,0.0
0.97920144,0.005846289,69311.75,69537.86,70197.36,70551.336,66768.195,309.05783,2230.6306,922.02264,0.6084093,-0.14054124,0.9900748,1.0,1.0,1.0
1.0,0.0063595595,77912.52,78238.9,78572.984,78770.01,76418.49,350.0,1792.0,1065.1321,0.6084859,-0.13557148,0.9907676,0.0,0.0,0.0
0.9971471,0.0062014433,74037.4,74382.2,74428.016,75378.67,70947.96,347.2577,2352.278,1022.0469,0.60856247,-0.13059829,0.99143535,1.0,1.0,1.0
1.0,0.0065638195,77366.04,77753.67,78082.73,78375.86,76118.1,350.0,1792.0,1214.0094,0.60863906,-0.12562183,0.9920782,0.0,0.0,0.0
3.0,0.02036645,422.4082,1126.9219,2678.0703,3807.2441,87.06836,350.0,4096.0,764.887,0.60871565,-0.12064219,0.99269605,0.0,0.0,0.0
1.0,0.00645681,82048.984,82312.68,83094.37,83535.79,80894.34,400.0,1792.0,1229.6683,0.60879225,-0.11565952,0.99328893,0.0,0.0,0.0
3.0,0.02036645,317.7793,437.11133,561.16406,1484.5371,108.16406,350.0,4096.0,747.0039,0.6088688,-0.11067394,0.9938568,0.0,0.0,0.0
2.9292223,0.01779529,3799.3105,4846.125,5230.666,6366.9844,2180.0625,318.25476,3681.6387,782.1541,0.60894537,-0.10568557,0.9943996,1.0,1.0,1.0
3.0,0.01910273,6130.926,7401.3555,9023.756,9708.461,3767.8887,400.0,4096.0,1118.3145,0.60902196,-0.100694545,0.9949174,0.0,0.0,0.0
1.782542,0.010789938,40028.43,40429.758,41788.57,41863.15,35874.96,323.6052,2461.3474,974.4821,0.60909855,-0.09570098,0.99541014,1.0,1.0,1.0
1.0,0.006621,83597.9,83942.59,84416.23,84571.586,82420.375,400.0,1792.0,1316.8435,0.60917515,-0.090705,0.9958778,0.0,0.0,0.0
1.0212383,0.006360867,77578.12,78049.28,78230.49,78621.97,74292.48,395.07074,2302.835,1156.0831,0.60925174,-0.08570675,0.9963204,1.0,1.0,1.0
1.0,0.00649861,85816.9,86235.3,86705.11,86905.97,83658.76,450.0,1792.0,1264.6687,0.6093283,-0.08070633,0.9967379,0.0,0.0,0.0
3.0,0.02055482,6765.4746,7980.9805,9455.492,10171.836,3889.3525,400.0,4096.0,1124.1964,0.6094049,-0.07570388,0.99713033,0.0,0.0,0.0
3.0457318,0.01834733,10786.98,12396.885,13176.264,14707.668,7245.499,401.09772,3896.808,1115.718,0.6094815,-0.07069953,0.9974977,1.0,1.0,1.0
3.0,0.02039918,15167.95,17000.803,18994.023,19481.506,3796.5781,450.0,4096.0,1366.9908,0.6095581,-0.06569339,0.99783987,0.0,0.0,0.0
1.9761264,0.011587237,42413.816,43261.02,45110.363,44678.098,38656.42,374.99194,2525.9475,1122.0917,0.6096347,-0.060685605,0.9981569,1.0,1.0,1.0
1.0,0.00678921,84414.266,84691.125,84949.67,85157.98,83381.43,450.0,1792.0,1529.7332,0.6097113,-0.05567629,0.99844885,0.0,0.0,0.0
1.3379337,0.007761676,73168.09,73701.53,74429.625,74675.234,68850.98,424.51956,2149.2375,1246.6832,0.6097879,-0.05066557,0.9987157,1.0,1.0,1.0
1.0,0.00662385,88230.19,88595.16,89007.88,89271.45,87167.12,500.0,1792.0,1398.9888,0.6098644,-0.045653574,0.99895734,0.0,0.0,0.0
1.1705911,0.0068723476,81300.82,81631.61,81479.48,82284.68,77671.95,441.90668,2184.849,1314.0325,0.609941,-0.040640432,0.9991738,1.0,1.0,1.0
1.0,0.00635827,89219.875,89518.16,90007.36,90275.06,87951.875,500.0,1792.0,1549.6315,0.6100176,-0.035626266,0.9993652,0.0,0.0,0.0
3.0,0.02022488,22975.576,24005.29,25248.29,25784.254,15122.813,500.0,4096.0,1495.9862,0.6100942,-0.030611202,0.9995314,0.0,0.0,0.0
3.0482218,0.018171947,23758.967,26294.867,27078.14,28148.088,17979.28,485.30283,4096.0,1411.4763,0.6101708,-0.025595367,0.9996724,1.0,1.0,1.0
3.0,0.02022488,23333.729,24655.498,26562.195,27482.37,13473.634,500.0,4096.0,1517.7318,0.6102474,-0.020578887,0.9997882,0.0,0.0,0.0
1.9300619,0.011681821,53208.812,54056.28,55587.914,54768.41,48930.734,433.24994,2420.4485,1282.9155,0.61032397,-0.015561891,0.9998789,1.0,1.0,1.0
1.0,0.00621759,91654.62,92127.53,92729.984,93002.766,90413.234,550.0,1792.0,1635.3812,0.61040056,-0.010544502,0.9999444,0.0,0.0,0.0
1.4085245,0.00796293,79329.53,79140.33,79846.96,79948.16,74459.19,492.99695,2126.5002,1430.761,0.61047715,-0.0055268477,0.99998474,1.0,1.0,1.0
1.0,0.0062700706,91529.56,91759.03,92015.39,92125.97,90199.71,550.0,1792.0,1422.8971,0.61055374,-0.00050905434,0.9999999,0.0,0.0,0.0
1.6419852,0.010020533,72893.836,71512.92,73016.89,74155.2,68081.46,501.85303,2344.415,1400.0637,0.61063033,0.004508752,0.9999898,1.0,1.0,2.0
1.5867776,0.010622908,67098.13,65268.695,66745.805,68813.14,62158.094,488.89972,2228.9321,1428.0972,0.6107069,0.009526445,0.99995464,1.0,2.0,1.0
1.0,0.00631606,91617.234,91979.78,92409.17,92589.97,90317.234,550.0,1792.0,1673.2733,0.6107835,0.0145438975,0.99989426,0.0,0.0,0.0
2.185263,0.013673693,52634.89,54965.746,55805.266,55140.434,47463.914,517.2686,2845.1511,1537.8584,0.61086005,0.019560985,0.99980867,1.0,1.0,1.0
3.0,0.02111695,29796.117,31294.734,32394.516,32941.52,19149.238,550.0,4096.0,1668.0591,0.61093664,0.024577579,0.9996979,0.0,0.0,0.0
2.8875136,0.017928436,38060.77,41095.11,41285.625,41186.652,32693.7,564.536,3649.7996,1638.5345,0.61101323,0.029593553,0.999562,1.0,1.0,1.0
3.0,0.020877682,35566.246,36567.5,38010.81,38571.965,28881.354,600.0,4096.0,1825.9681,0.6110898,0.034608785,0.9994009,0.0,0.0,0.0
1.0,0.00546674,91718.2,92022.31,92351.266,92534.65,90313.26,600.0,1792.0,3003.6626,0.6111664,0.03962314,0.9992147,0.0,0.0,0.0
3.0,0.0207164,36351.117,37629.96,38925.383,39472.72,26282.604,600.0,4096.0,1762.4514,0.611243,0.044636503,0.9990033,0.0,0.0,0.0
1.0,0.00578805,91004.19,91294.67,91599.12,91822.54,90015.11,600.0,1792.0,2894.254,0.6113196,0.049648743,0.9987667,0.0,0.0,0.0
2.1728363,0.013925023,56425.04,59102.36,59601.33,59501.594,51562.586,572.3009,2868.5237,1722.5405,0.6113962,0.054659728,0.99850506,1.0,1.0,1.0
3.0,0.02247657,25945.707,27905.262,30568.262,31710.346,15585.177,600.0,4096.0,1730.5682,0.6114728,0.05966934,0.9982182,0.0,0.0,0.0
2.8394063,0.018367162,21045.172,16667.355,20547.605,23640.783,12611.1,433.82147,3768.0464,1215.2661,0.6115494,0.06467745,0.9979062,1.0,1.0,4.0
2.284476,0.013968266,16186.153,14560.184,19190.332,19560.332,12197.38,252.7114,3076.1301,787.9841,0.61162597,0.06968393,0.99756914,1.0,2.0,3.0
2.1024714,0.011651248,10377.596,9955.57,11936.359,11205.568,8039.0635,146.57143,2300.8298,546.98474,0.61170256,0.07468865,0.9972069,1.0,3.0,2.0
1.7291772,0.009825057,12325.635,11847.949,10360.277,10248.035,9156.965,85.02985,2196.3083,453.14703,0.6117791,0.0796915,0.99681956,1.0,4.0,1.0
1.0,0.0061395,0.39648438,0.5332031,0.7910156,1.0195312,0.1875,50.0,2048.0,255.22583,0.6118557,0.08469234,0.99640715,0.0,0.0,0.0
1.9174634,0.00887599,0.0,0.0,0.0,0.0,164.74023,51.04532,2071.0493,249.71155,0.6119323,0.08969104,0.99596965,1.0,1.0,1.0
2.5,0.01336451,0.33789062,0.44140625,0.7246094,1.6015625,0.16796875,50.0,1024.0,246.81268,0.61200887,0.09468749,0.99550706,0.0,0.0,0.0
1.0,0.00477473,0.6582031,0.93359375,2.3828125,2.7890625,0.1875,50.0,2048.0,251.28137,0.61208546,0.099681556,0.9950194,0.0,0.0,0.0
2.5,0.00917808,0.39453125,0.6074219,0.921875,1.15625,0.1875,50.0,1024.0,248.47968,0.61216205,0.10467311,0.99450666,0.0,0.0,0.0
1.0,0.0051099895,0.4453125,0.671875,1.0039062,1.2597656,0.16210938,50.0,2048.0,251.95721,0.61223865,0.109662026,0.9939689,0.0,0.0,0.0
2.5,0.00887267,0.30664062,0.36132812,0.48046875,0.671875,0.17382812,50.0,1024.0,248.47968,0.61231524,0.114648186,0.9934062,0.0,0.0,0.0
1.0,0.004504061,9277.064,9468.9,9758.059,9889.309,7922.2305,100.0,2048.0,498.6102,0.6123918,0.119631454,0.99281836,0.0,0.0,0.0
1.2069304,0.0048818467,9311.773,9396.08,8482.852,9773.975,8576.678,80.62703,2169.1782,375.8897,0.6124684,0.12461171,0.99220556,1.0,1.0,1.0
1.0,0.0046617202,2889.2188,3310.2695,3894.662,4189.6426,1722.4023,100.0,2048.0,467.30035,0.612545,0.12958884,0.9915678,0.0,0.0,0.0
1.1599865,0.0056077926,8535.346,9308.906,8257.742,9795.568,8078.1875,83.57904,2160.5774,407.5647,0.6126216,0.13456269,0.9909051,1.0,1.0,1.0
1.0,0.0046617202,1809.7832,2267.1953,2689.1562,2907.871,802.31445,100.0,2048.0,472.41626,0.6126982,0.13953316,0.9902174,0.0,0.0,0.0
1.2092248,0.0058093853,16113.202,16789.652,16210.875,17566.773,14820.752,114.67966,2013.4835,490.98917,0.6127747,0.14450012,0.98950475,1.0,1.0,1.0
1.0,0.0048924703,31239.938,31434.643,31811.621,32245.697,30568.945,150.00002,2048.0,596.9429,0.6128513,0.14946344,0.98876727,0.0,0.0,0.0
1.7277179,0.00875302,8518.641,9756.887,8869.51,10449.336,8481.662,138.60335,1625.2462,478.2188,0.6129279,0.154423,0.9880048,1.0,1.0,1.0
2.5,0.01310403,2958.4082,3851.8008,26351.875,28588.182,1155.8438,150.00002,1024.0,441.2007,0.6130045,0.15937866,0.98721755,0.0,0.0,0.0
2.2670295,0.012168433,715.14844,2172.4375,2015.1797,1761.4824,921.78125,132.8507,1347.4594,439.35794,0.6130811,0.16433032,0.9864054,1.0,1.0,1.0
2.5,0.01327052,713.3926,1633.0215,20643.281,27041.451,0.38085938,150.00002,1024.0,410.57895,0.6131577,0.16927783,0.98556834,0.0,0.0,0.0
2.2967334,0.012517516,0.0,468.45312,932.6875,403.0703,0.0,144.68965,1345.3005,450.65436,0.6132343,0.17422108,0.9847066,1.0,1.0,1.0
2.5,0.01353552,100.71484,118.56836,144.09766,163.14844,14.173828,150.00002,1024.0,431.99692,0.6133109,0.17915995,0.98381996,0.0,0.0,0.0
1.0,0.00566014,46499.605,46719.207,47021.703,47316.77,45187.984,200.0,2048.0,729.0143,0.61338747,0.18409431,0.9829086,0.0,0.0,0.0
2.5,0.01353552,187.71875,224.48828,287.60938,334.86523,26.121094,200.0,1024.0,427.70026,0.61346406,0.18902403,0.98197246,0.0,0.0,0.0
1.0,0.0057369503,45846.8,46127.098,46410.438,46582.734,44509.516,200.0,2048.0,739.2092,0.61354065,0.193949,0.9810116,0.0,0.0,0.0
2.5,0.01377175,214.77344,260.80273,342.9961,385.8086,5.779297,200.0,1024.0,580.71857,0.61361724,0.19886908,0.98002607,0.0,0.0,0.0
1.0,0.00595096,45251.67,45501.336,45839.434,46139.938,44137.453,200.0,2048.0,715.2599,0.61369383,0.20378414,0.9790158,0.0,0.0,0.0
2.5,0.01377175,202.2793,233.32031,281.9961,318.6328,49.671875,200.0,1024.0,559.42346,0.61377037,0.20869409,0.977981,0.0,0.0,0.0
1.0,0.0059818,57930.64,58149.695,58532.586,58776.93,56799.47,250.0,2048.0,804.9787,0.61384696,0.21359877,0.9769215,0.0,0.0,0.0
1.4495621,0.007525959,28352.18,29357.027,29785.213,30742.725,25472.734,206.5763,1808.6387,738.03894,0.61392355,0.21849808,0.97583735,1.0,1.0,1.0
2.5,0.0128105,3694.9766,5270.3926,7237.252,8917.754,902.0762,250.0,1024.0,697.0327,0.61400014,0.22339189,0.9747287,0.0,0.0,0.0
1.0,0.00613581,58351.54,58570.97,58876.855,59053.273,57186.094,250.0,2048.0,769.35986,0.61407673,0.22828007,0.9735955,0.0,0.0,0.0
2.5,0.013005551,3150.6094,4106.58,6010.1875,7551.1113,851.48047,250.0,1024.0,700.5102,0.6141533,0.2331625,0.9724378,0.0,0.0,0.0
1.0,0.00626966,59263.15,59525.047,59865.12,60059.234,58288.89,250.0,2048.0,815.58325,0.6142299,0.23803906,0.9712556,0.0,0.0,0.0
2.5,0.01255416,4142.422,5882.4434,9490.301,10832.977,1910.377,250.0,1024.0,701.9274,0.6143065,0.24290964,0.9700489,0.0,0.0,0.0
1.0,0.00626397,66885.61,67201.8,67624.125,67860.19,65688.24,300.0,2048.0,918.5444,0.6143831,0.2477741,0.96881783,0.0,0.0,0.0
2.5,0.01255416,8366.533,11018.33,13673.209,15650.146,3057.33,300.0,1024.0,1044.6725,0.6144597,0.25263232,0.9675624,0.0,0.0,0.0
1.0,0.00644493,66513.266,66797.59,67173.9,67336.12,65335.484,300.0,2048.0,933.4784,0.6145363,0.25748417,0.96628255,0.0,0.0,0.0
2.5,0.0113378,27.269531,34.052734,46.509766,57.41211,0.8339844,300.0,1024.0,1459.1631,0.6146129,0.26232952,0.96497834,0.0,0.0,0.0
1.6046348,0.009063574,38446.54,39171.023,39833.242,41152.133,35105.26,288.3777,1809.4685,963.7775,0.6146894,0.26716828,0.96364987,1.0,1.0,1.0
1.0,0.00658122,66601.016,66889.27,67244.9,67503.695,65434.195,300.0,2048.0,904.6712,0.614766,0.27200034,0.96229714,0.0,0.0,0.0
0.99575686,0.005902628,65954.74,66616.875,66711.234,67721.555,64374.008,291.12134,2261.117,945.3794,0.6148426,0.27682552,0.9609202,1.0,1.0,1.0
1.0,0.00701203,68285.125,68466.83,68819.88,69039.77,67505.74,350.0,2048.0,1020.59625,0.6149192,0.28164375,0.959519,0.0,0.0,0.0
1.082032,0.005791764,66031.41,66685.28,67017.82,67891.164,64531.023,279.34808,2194.975,901.363,0.6149958,0.2864549,0.95809376,1.0,1.0,1.0
1.0,0.00730797,66290.914,66492.91,66805.984,67750.3,64292.305,350.0,2048.0,1069.3468,0.61507237,0.29125878,0.9566443,0.0,0.0,0.0
1.1055379,0.0061653815,68888.91,69834.77,70179.14,71067.164,67202.64,286.89288,2213.247,904.108,0.61514896,0.29605538,0.95517075,1.0,1.0,1.0
1.0,0.00753593,66801.14,67029.18,67379.28,67574.55,65802.52,350.0,2048.0,1141.6536,0.61522555,0.30084452,0.9536732,0.0,0.0,0.0
1.1341867,0.0063051125,72643.22,73534.02,73982.414,74963.66,70370.58,315.62793,2180.8901,982.3727,0.61530215,0.30562606,0.9521516,1.0,1.0,1.0
1.0,0.00781243,65543.31,65768.78,66088.83,66333.39,64647.742,400.0,2048.0,1107.4355,0.61537874,0.31039992,0.95060605,0.0,0.0,0.0
1.1769978,0.0073373294,63024.527,62085.27,63877.266,65084.55,59920.664,315.27975,2248.3408,920.42145,0.6154553,0.31516597,0.9490366,1.0,1.0,2.0
1.1248794,0.007200859,65338.645,63556.35,64354.79,67060.05,64045.42,316.39313,2017.9744,1015.89764,0.6155319,0.3199241,0.9474432,1.0,2.0,1.0
1.0,0.0078147,86677.16,87007.69,87484.59,87689.98,85450.336,400.0,2048.0,1093.6935,0.6156085,0.32467413,0.94582593,0.0,0.0,0.0
1.0678875,0.0059289476,74195.56,75124.12,75592.15,76241.266,73146.92,340.83237,2155.7822,1033.0908,0.61568505,0.329416,0.9441849,1.0,1.0,1.0
1.0,0.0067396,72756.25,73034.16,73421.62,73672.516,71455.27,450.0,2048.0,1417.1914,0.61576164,0.3341496,0.9425201,0.0,0.0,0.0
1.0192667,0.0054647615,79306.63,80144.84,80890.04,81628.34,78056.05,362.8341,2157.1506,1059.1569,0.6158382,0.33887476,0.9408315,1.0,1.0,1.0
1.0,0.00778928,80241.21,80570.34,81197.31,81342.89,79217.45,450.0,2048.0,1288.6713,0.6159148,0.3435914,0.9391192,0.0,0.0,0.0
1.6127334,0.008799672,33793.426,35138.516,35724.1,36229.547,31489.68,242.83865,1841.1617,764.4859,0.6159914,0.34829938,0.93738335,1.0,1.0,1.0
2.5,0.00843374,0.31445312,0.3828125,0.546875,1.1191406,0.17578125,50.0,1280.0,249.4054,0.616068,0.3529986,0.9356238,0.0,0.0,0.0
1.0,0.00778928,81384.41,81631.79,82028.57,82286.664,80090.49,450.0,2048.0,1240.4655,0.6161446,0.35768893,0.9338408,0.0,0.0,0.0
2.5,0.00918258,0.32617188,0.39453125,0.546875,0.71484375,0.171875,50.0,1280.0,249.37268,0.6162212,0.36237025,0.9320342,0.0,0.0,0.0
1.0,0.00649204,83828.45,84248.336,84857.67,85238.26,82174.64,500.0,2048.0,1537.3558,0.6162978,0.36704245,0.9302042,0.0,0.0,0.0
2.5,0.01045493,19.091797,28.121094,49.507812,62.089844,0.30273438,100.0,1280.0,289.60358,0.6163744,0.3717054,0.92835075,0.0,0.0,0.0
1.0,0.00644389,85511.22,85821.234,86257.38,86536.58,84282.84,500.0,2048.0,1556.3735,0.61645097,0.37635902,0.9264739,0.0,0.0,0.0
2.5,0.0120836,21.384766,38.195312,136.7168,182.80273,0.23632812,100.0,1280.0,290.5661,0.61652756,0.38100314,0.9245737,0.0,0.0,0.0
2.3678987,0.011841974,727.0449,1567.2285,1723.2871,1399.168,348.2832,143.92558,1474.3875,391.42355,0.61660415,0.38563767,0.9226503,1.0,1.0,1.0
2.5,0.01256864,8.802734,23.113281,44.910156,56.98633,0.21289062,100.0,1280.0,302.36255,0.6166807,0.39026248,0.92070365,0.0,0.0,0.0
1.6861659,0.009236296,37833.414,38244.945,39237.477,39764.254,34061.484,280.8359,1700.8794,868.0729,0.6167573,0.3948775,0.9187338,1.0,1.0,1.0
1.0,0.00627003,92048.75,92353.23,92701.5,92854.45,90870.1,550.0,2048.0,1495.6584,0.61683387,0.39948255,0.9167408,0.0,0.0,0.0
1.6204193,0.008953405,37953.805,39182.164,39401.055,40273.23,35821.656,293.98953,1726.85,914.0646,0.61691046,0.40407753,0.91472477,1.0,1.0,1.0
2.5,0.01210071,111.80664,131.24219,3618.9219,4846.133,49.92578,150.00002,1280.0,464.70755,0.61698705,0.40866235,0.91268563,0.0,0.0,0.0
1.0,0.00654174,89918.63,90176.44,90661.65,90887.03,88831.54,550.0,2048.0,1635.8113,0.61706364,0.4132369,0.91062355,0.0,0.0,0.0
2.5,0.01235331,2586.9844,3325.9648,4738.207,5156.41,933.43164,150.00002,1280.0,470.72055,0.61714023,0.417801,0.9085386,0.0,0.0,0.0
1.0,0.00663843,88466.94,88707.09,89072.88,89406.2,86719.27,600.0,2048.0,1950.3186,0.6172168,0.4223546,0.90643066,0.0,0.0,0.0
1.7758335,0.009620782,32791.98,33568.707,34410.773,35295.72,30552.525,308.26303,1710.7926,980.0043,0.6172934,0.4268976,0.9043,1.0,1.0,1.0
2.5,0.01321923,111.72656,124.3457,140.27148,156.63086,43.10547,200.0,1280.0,422.5843,0.61737,0.4314298,0.9021465,0.0,0.0,0.0
2.3946576,0.012794392,2093.713,2483.1094,3095.7148,3216.1543,989.99805,202.61581,1419.1064,536.0692,0.6174466,0.43595117,0.89997035,1.0,1.0,1.0
2.5,0.01351005,107.5293,123.16016,142.40234,164.23242,42.441406,200.0,1280.0,424.60776,0.6175232,0.44046155,0.8977715,0.0,0.0,0.0
2.3428125,0.012964832,2056.711,2686.291,3103.2188,3489.6074,1002.4258,204.16508,1431.1624,588.58936,0.6175997,0.44496083,0.89555,1.0,1.0,1.0
2.5,0.01351005,5461.92,8775.539,11747.324,26480.379,821.4121,200.0,1280.0,619.7617,0.6176763,0.44944894,0.893306,0.0,0.0,0.0
2.3452668,0.012681355,3502.2383,4367.205,4851.8438,5642.4785,2171.9434,224.00752,1429.299,659.47864,0.6177529,0.4539257,0.89103955,1.0,1.0,1.0
2.5,0.01385497,5030.9355,6741.418,7998.5684,8697.197,2108.7695,250.0,1280.0,705.3435,0.6178295,0.45839104,0.8887506,0.0,0.0,0.0
2.3859708,0.013164404,130.61914,706.5332,834.8672,1820.9844,0.0,218.27512,1415.2944,606.5487,0.6179061,0.46284485,0.8864393,1.0,1.0,1.0
2.5,0.01396699,4604.801,6377.5234,8611.443,9272.969,1961.3516,250.0,1280.0,703.2054,0.6179827,0.467287,0.8841057,0.0,0.0,0.0
1.0,0.00466272,0.41210938,0.53125,0.796875,1.3964844,0.15625,50.0,2304.0,262.41437,0.6180593,0.4717174,0.8817498,0.0,0.0,0.0
2.5,0.01396699,4564.797,6367.6855,9267.418,10037.963,1904.0059,250.0,1280.0,704.0901,0.61813587,0.47613588,0.8793717,0.0,0.0,0.0
1.0,0.00452756,4530.7617,5009.754,5530.8105,5745.9746,2891.1484,100.0,2304.0,490.88925,0.61821246,0.4805424,0.8769715,0.0,0.0,0.0
1.1118932,0.005112405,17069.812,17467.047,16330.552,18195.898,15025.437,101.013535,2386.321,456.26727,0.61828905,0.48493683,0.8745492,1.0,1.0,1.0
1.0,0.0046955193,11234.969,11635.012,12086.266,12293.35,10211.757,100.0,2304.0,495.7102,0.61836565,0.48931903,0.8721049,0.0,0.0,0.0
1.0010723,0.00512605,20757.531,21472.209,20099.125,22057.205,19205.438,110.29991,2459.8862,515.5797,0.61844224,0.4936889,0.86963856,1.0,1.0,1.0
1.0,0.0046955193,14733.585,14917.702,15179.312,15375.343,13972.746,100.0,2304.0,468.43088,0.6185188,0.49804637,0.86715037,0.0,0.0,0.0
1.6640654,0.0082399165,15821.276,17109.934,16836.418,18519.893,14275.973,173.82663,1897.4061,663.7169,0.61859536,0.5023913,0.86464036,1.0,1.0,1.0
2.5,0.01349741,15095.134,17444.463,20104.576,21417.012,6094.174,300.0,1280.0,985.7311,0.61867195,0.5067236,0.8621086,0.0,0.0,0.0
2.309496,0.012088863,16913.77,18768.84,19625.102,20698.117,13219.113,288.60272,1508.3984,990.1924,0.61874855,0.5110431,0.8595551,1.0,1.0,1.0
2.5,0.01349741,27014.852,28767.65,30971.887,31805.904,19190.979,350.0,1280.0,1163.3992,0.61882514,0.5153497,0.85697997,0.0,0.0,0.0
2.3694062,0.01259397,18437.928,20393.29,21283.914,22507.967,13833.491,298.55634,1460.6299,1070.3633,0.6189017,0.51964337,0.8543833,1.0,1.0,1.0
2.5,0.01314496,27881.955,29333.717,31099.217,31831.457,19118.203,350.0,1280.0,1129.6481,0.6189783,0.523924,0.85176504,0.0,0.0,0.0
1.9996476,0.0105891405,27830.38,26064.883,28425.912,30008.455,22420.56,266.9155,1765.7537,892.48895,0.6190549,0.5281913,0.8491254,1.0,1.0,2.0
1.1332934,0.0058387383,51750.477,49505.29,50070.668,51892.438,48076.594,208.22089,2386.2632,786.3999,0.6191315,0.53244543,0.84646434,1.0,2.0,1.0
1.0,0.00452173,66670.7,66830.14,67006.99,67313.11,65990.88,200.0,2304.0,681.00916,0.6192081,0.5366861,0.84378195,0.0,0.0,0.0
0.84091926,0.0045962054,60569.098,60669.27,60597.92,61394.848,58763.32,199.78691,2695.9011,741.73956,0.6192847,0.5409133,0.84107834,1.0,1.0,1.0
1.0,0.0049969302,60492.22,60688.703,60944.074,61041.273,59322.367,200.0,2304.0,701.9274,0.6193613,0.54512686,0.8383536,0.0,0.0,0.0
1.4986267,0.007936917,33744.195,34766.074,34963.562,35896.598,31889.543,229.29689,2012.4294,856.8256,0.6194379,0.5493267,0.83560765,1.0,1.0,1.0
2.5,0.01218061,0.0,0.0,0.0,0.001953125,0.0,400.0,1280.0,1709.396,0.61951447,0.5535127,0.83284074,0.0,0.0,0.0
2.3710132,0.008923984,1802.666,2674.5215,1688.7461,4822.1934,1269.5957,359.21774,1549.5237,1638.1296,0.619591,0.5576847,0.83005285,1.0,1.0,1.0
2.5,0.007895,0.0,0.0,0.0,0.001953125,0.0,400.0,1280.0,1840.1567,0.6196676,0.56184274,0.82724404,0.0,0.0,0.0
1.6393249,0.008101097,34893.992,35977.746,35538.656,37840.887,31119.29,289.1632,1959.5217,1103.9373,0.6197442,0.56598663,0.82441443,1.0,1.0,1.0
1.0,0.0062952493,54847.773,55148.28,56270.72,57626.92,53636.97,250.0,2304.0,948.1421,0.6198208,0.5701163,0.821564,0.0,0.0,0.0
1.2227814,0.007723712,49702.367,48253.664,49484.22,50968.203,46251.75,252.72269,2354.0107,817.5249,0.61989737,0.5742315,0.818693,1.0,1.0,2.0
1.0369292,0.0063715735,55292.1,53071.797,53471.887,55772.117,52310.633,229.34702,2493.0278,809.3506,0.61997396,0.57833236,0.81580126,1.0,2.0,1.0
1.0,0.0067655407,45193.73,45455.04,45700.945,45791.16,44140.336,250.0,2304.0,911.50336,0.62005055,0.58241856,0.81288904,0.0,0.0,0.0
1.0211616,0.0056644008,60093.844,60881.36,60674.094,61521.586,58547.703,235.75757,2453.3748,813.3985,0.62012714,0.58649015,0.8099564,1.0,1.0,1.0
1.0,0.0072267195,54217.69,54400.88,54752.33,54973.32,53359.92,300.0,2304.0,1005.2731,0.62020373,0.59054697,0.80700326,0.0,0.0,0.0
0.99223936,0.0057089124,65666.61,66831.39,66378.51,67086.516,64298.82,254.98726,2492.349,842.4887,0.6202803,0.59458894,0.8040299,1.0,1.0,1.0
1.0,0.00766199,64531.55,64831.473,65164.117,65303.324,63265.82,300.0,2304.0,1023.7952,0.6203569,0.5986159,0.8010362,0.0,0.0,0.0
0.94173384,0.0056631137,71908.75,72979.75,72234.91,73002.484,70872.18,260.58643,2505.31,855.7765,0.6204335,0.6026278,0.7980224,1.0,1.0,1.0
